"Source IP"," Source Port"," Destination IP"," Destination Port"," Protocol"," Flow Duration"," Flow Bytes/s"," Flow Packets/s"," Flow IAT Mean"," Flow IAT Std"," Flow IAT Max"," Flow IAT Min","Fwd IAT Mean"," Fwd IAT Std"," Fwd IAT Max"," Fwd IAT Min","Bwd IAT Mean"," Bwd IAT Std"," Bwd IAT Max"," Bwd IAT Min","Active Mean"," Active Std"," Active Max"," Active Min","Idle Mean"," Idle Std"," Idle Max"," Idle Min","label"
"195.154.107.23","443","10.0.2.15","54130","6","9995894","292661.7669215","356.4463568741","2806.2588433464","11784.384886225","102739","0","4221.2027027027","14600.727630338","102850","0","8372.1014249791","20279.111773723","137774","20","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9999276","292770.59659119","357.0258486714","2801.7024376576","9031.0781936734","101429","0","4211.9949452401","11545.771220907","101939","0","8337.3810720268","16150.095996788","101885","18","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9938288","292774.06732427","350.1609130265","2856.6507617131","13041.069007095","105096","0","4223.6668083298","16012.518329456","105757","0","8743.1297777778","22315.772700567","105343","25","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9917490","292787.79207239","352.8110439234","2835.1886792453","9462.5473345583","101080","0","4254.6074646075","12097.45353327","101599","0","8503.7890222985","16523.701254363","101280","33","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","37652","6","9998279","292799.09072351","330.5568888406","3026.1134987894","7279.1310891334","52013","0","4557.1007292616","8650.3394081038","52476","3","9015.0685302074","11339.02231493","52105","17","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9918013","292852.1065661","349.5659866548","2861.5155799192","13052.078552836","149254","0","4225.8257349808","16079.451785784","149403","0","8793.4946332737","22224.018957847","149739","39","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9910935","292911.21372504","358.6947144745","2788.670512099","9043.3861241692","120775","0","4201.3289529462","11738.209315919","120775","0","8291.3626465662","15776.194095986","121909","38","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","37652","6","9974034","292928.81897134","350.9111759595","2850.5384395542","8360.8779997495","101736","0","4189.01049979","10225.112341039","102388","3","8929.2085944495","14330.497352671","102169","22","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9911678","292932.84144219","355.0357467222","2817.4184195566","12619.74318594","151422","0","4228.5315699659","15714.230343589","151559","0","8449.4083546462","21408.55827835","151609","18","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9998392","292973.21009218","350.1563051339","2856.6834285714","9526.0771659904","103647","-1","4252.8251807741","12220.117343573","103647","3","8638.9843205575","16858.257697057","116525","23","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9998004","292979.37868398","345.5689755675","2894.6160972785","13091.5791026","102180","0","4227.4858350952","15832.42834915","102611","0","9095.8501838236","22681.042521469","102487","38","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9996169","292989.24417945","353.4354011022","2830.1724235561","12878.791950432","102335","0","4233.8657348581","15917.756653361","102763","0","8457.7341880342","21649.354372266","102701","24","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9997478","292997.1938923","333.1840290121","3002.2456456457","10580.809321994","112349","-1","4198.8567828644","12710.003654836","112533","0","10518.175105485","19566.52218103","112349","35","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9999206","293040.76743693","358.2284433384","2792.2943311924","8923.5078301277","94373","0","4213.7008006743","11236.627022509","94603","0","8283.8616404308","15974.537984477","100061","37","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","57188","82.161.239.177","110","6","2405539","293049.08380201","357.0925268724","2803.6585081585","22502.860615377","535284","5","8180.425170068","38009.169165991","535284","32","4269.6394316164","29099.121425444","576768","5","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9997543","293089.21201939","348.9857457977","2866.2680619266","9258.6457510996","102074","0","4202.541350211","11726.264469614","102539","0","8950.1011638317","16717.11350188","102364","26","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","37652","6","9997444","293129.82398301","351.4898408033","2845.8423000285","6235.0497047118","51309","-1","4473.1293064877","7481.7175537438","51666","0","7828.7314017228","9857.2474104922","51469","24","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9953601","293204.84114242","355.0473843587","2817.3226719502","12619.349405898","143642","0","4215.8411689962","15566.282804095","143961","0","8457.9965841162","21523.437317309","143642","22","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9995889","293295.57381039","353.2452191096","2831.6966005666","12623.786000735","104799","0","4224.8051563821","15778.401881245","104799","0","8540.0137575236","21498.729155047","112627","21","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","37652","6","9989227","293302.5748639","324.0490980934","3086.9057478368","9903.2177213547","99748","-1","4243.3687340697","12138.728237328","100218","0","11333.931895573","18392.851933129","99748","32","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9983021","293319.12654496","319.3422111403","3132.419516787","9816.2061192219","100968","0","4201.6081649832","11801.188595235","101224","0","12322.714814815","18269.84184252","101681","29","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","9981851","293357.91528044","348.5325517281","2869.9974123059","11809.112909861","339615","0","8423.3324894515","19292.387628578","339664","0","4355.0663176265","14655.58685825","339615","0","0","0","0","0","0","0","0","0","TOR"
"198.52.200.39","443","10.0.2.15","41994","6","9570886","293410.87126103","355.9754029042","2810.0076335878","38285.22545682","1877698","0","4282.2756152125","48414.728513713","1914670","0","8146.4111111111","65157.75565099","1877698","0","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9957429","293536.71515007","362.4429559076","2759.8195676275","9806.9817844439","101111","0","4190.8371212121","12456.764149801","127505","0","8086.3103168156","17569.088667257","101307","35","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9978711","293555.24977124","357.8618520969","2795.1571428571","10009.522702148","104639","-70","4210.4265822785","12716.168801908","104795","0","8279.4970809008","17499.208644872","104788","51","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9914698","293564.36272693","352.8095359032","2835.2010294538","9955.8075428939","101867","0","4215.3737244898","12388.243437022","101984","3","8665.7167832168","17840.975351449","133583","49","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9969262","293582.11269801","354.9911718641","2817.7676653477","9162.2535546299","99948","-1","4192.2783851977","11671.001997852","100074","0","8573.6022433132","16264.453166052","102174","53","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9983156","293626.78495658","359.2050449778","2784.7018131102","12477.692493021","102465","0","4212.3021097047","15477.284151671","103178","1","8193.2314662274","21133.78835083","102718","29","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","38931","198.52.200.39","443","6","9996669","293656.11685252","357.6191229298","2797.0534415221","45281.519637112","2249678","0","6975.7927424983","71750.232319137","2249718","0","4670.8668224299","59308.834083472","2287884","0","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9998647","293711.13911712","362.0489852277","2762.8203923736","9617.5386569212","101535","0","4194.0633389262","12314.730736847","101752","0","8058.4927066451","16832.313358909","115429","35","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9995745","293767.09790016","362.054054","2762.7819237148","12101.929769194","102737","0","4208.7347368421","15331.625123925","103187","0","8047.7294685991","20302.115185689","102949","23","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9986508","293932.57382861","354.5783971735","2821.0474576271","9507.9535177406","105757","0","4213.7164556962","12210.858755935","106154","3","8529.7596236099","16965.239093901","105937","22","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9983875","294015.39983223","360.3811145472","2775.6116207951","11925.452100067","151204","0","4198.4335576114","14977.454463048","151326","0","8114.5714285714","19884.879144182","151352","22","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9993344","294015.59678122","356.9375776517","2802.395961862","9399.0244442132","100085","0","4189.9870020964","11928.58505009","100244","4","8458.329661017","16514.97210249","102121","52","0","0","0","0","0","0","0","0","TOR"
"198.52.200.39","443","10.0.2.15","41994","6","9773647","294025.04510343","360.6637317677","2773.4526106697","31757.929678408","1197997","0","4251.2601130927","40125.525237031","1198234","0","7984.6838235294","53712.372828114","1197997","0","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9998320","294098.20849903","355.9598012466","2810.095559303","12459.205893929","104304","-95","4209.8189473684","15494.667570589","104786","3","8402.5778341794","20814.04096121","104538","34","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9993849","294147.22996115","335.8065546117","2978.7925484352","10558.537508722","102435","0","4178.0305183947","12628.691137866","103117","0","10371.186070686","19460.85678513","102584","31","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9999237","294243.75079819","325.2248146534","3075.7419255614","10974.675421596","102544","-1","4197.8324937028","13232.471097102","102950","0","11507.205069124","20554.627980084","102683","36","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9968988","294245.91543294","357.909950338","2794.7821698907","8857.884706923","101469","0","4185.1335012594","11464.361516935","101778","0","8392.3623310811","16290.6653754","101777","56","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9978166","294428.85596411","352.4695820855","2837.9311717861","12695.885810917","101893","0","4211.9738286197","15554.630002902","102447","4","8617.9633507853","21532.693354098","103284","33","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9992760","294432.56918009","344.9497436144","2899.8142774231","9999.1263729729","101813","0","4181.0711297071","12203.713160651","102042","0","9438.3952606635","17884.869949332","101925","36","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9994408","294452.0575906","360.2014246367","2776.9958321756","9694.5600957134","104738","0","4185.2629815746","12720.592766277","104845","0","8235.7909090909","17480.60218053","119855","50","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9999326","294503.14951228","338.9228433996","2951.3949232586","9888.9817019322","102857","0","4206.659234329","12106.613170374","103360","0","9899.897029703","18061.00658621","102985","41","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9911956","294601.08579982","357.1444425298","2800.7787510596","12583.933028229","105866","0","4205.327110734","15570.238003809","106222","4","8392.3581710415","21424.075467731","105983","20","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9972368","294616.98565476","355.9836540328","2809.909270217","8271.5599226028","97741","0","4183.0402684564","10447.88530945","97986","0","8566.9295532646","14642.129767647","101256","30","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9999968","294696.24302798","352.1011267236","2840.9","7895.8637191029","100757","3","4173.6093489149","9761.8993027813","101252","4","8893.3588601959","14128.409172116","100846","41","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9994924","294710.69514886","332.5688119289","3007.8013842913","10571.187151554","96778","-1","4173.2459290188","13024.385032331","97060","3","10781.434735707","20130.105038513","98592","34","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9998055","294721.62335574","353.8688274869","2826.7048346056","12873.169091556","103252","0","4206.1653344552","15773.481944385","103737","0","8591.8938740293","22122.598883281","103480","0","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","43771","148.251.190.229","9010","6","2130204","294739.37707375","284.949234909","3515.1881188119","21066.956875582","145069","2","17900.87394958","45080.820840502","148292","14","4086.1275720165","22757.345118567","145069","2","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9968827","294744.00548831","365.1382454526","2739.4413300357","9288.0026492831","102424","0","4174.5506700168","12092.746641899","103461","0","7928.5056","16453.038619447","102564","23","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9981357","294816.42626348","354.9617552002","2818.0002823264","9348.4329430413","100548","0","4178.0481372959","11854.103372826","100715","0","8661.8472222222","16926.715689678","102228","29","0","0","0","0","0","0","0","0","TOR"
"195.154.107.23","443","10.0.2.15","54130","6","9996043","294826.16271259","363.5438543031","2751.4569226535","9584.4258683651","100785","-31","4180.695524885","12592.986543296","101025","0","8054.6494762289","17055.602153113","101226","32","0","0","0","0","0","0","0","0","TOR"
